Year,Date,Station,Salin_Top,Salin_Mid,Salin_Bot,Salin_Bot_1.5,Temp_Top,Temp_Mid,Temp_Bot,Temp_Bot_1.5
2009,7/18/2009,230,1.8,1.8,NA,NA,7.5,7.5,NA,NA
2009,7/19/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/20/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/21/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/22/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/23/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/24/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/25/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/26/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/27/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/28/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,7/29/2009,230,1.7,6.3,NA,NA,12.4,12.7,NA,NA
2009,7/30/2009,230,17.4,22.3,22.3,NA,10.4,9.9,9.9,NA
2009,7/31/2009,230,5.5,22.4,23.6,NA,11,10.5,10.5,NA
2009,8/1/2009,230,4.7,21.2,NA,NA,11.7,11.7,NA,NA
2009,8/2/2009,230,3.7,15.6,NA,NA,11.6,10.5,NA,NA
2009,8/3/2009,230,12.8,23.6,NA,NA,12.7,11.8,NA,NA
2009,8/4/2009,230,2.2,28.7,NA,NA,12.9,11.7,NA,NA
2009,8/5/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/6/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/7/2009,230,15.8,15.8,15.8,NA,8,7.9,7.9,NA
2009,8/8/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/9/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/10/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/11/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/12/2009,230,12.2,17.7,NA,NA,6,6.5,NA,NA
2009,8/13/2009,230,0.9,18.9,20,NA,6.9,7,7.1,NA
2009,8/14/2009,230,24.6,24.6,24.6,NA,7.3,7.3,7.3,NA
2009,8/15/2009,230,20.1,20.1,NA,NA,6.7,6.7,NA,NA
2009,8/16/2009,230,19.6,20,NA,NA,7,6.9,NA,NA
2009,8/17/2009,230,7.9,7.9,7.9,NA,6,6,6,NA
2009,8/18/2009,230,18.6,18.6,18.6,NA,6.5,6.5,6.5,NA
2009,8/19/2009,230,16.8,NA,17.3,NA,6.6,NA,6.6,NA
2009,8/20/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/21/2009,230,5.5,22.3,22.9,NA,8.2,8.2,8.2,NA
2009,8/22/2009,230,16.4,19,NA,NA,8.9,9.1,NA,NA
2009,8/23/2009,230,3.4,23.5,NA,NA,6.6,6.8,NA,NA
2009,8/24/2009,230,16.6,16.6,16.6,NA,7,7,7,NA
2009,8/25/2009,230,6.4,6.8,18.2,NA,5.8,5.9,6.3,NA
2009,8/26/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/27/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/28/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/29/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2009,8/30/2009,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/1/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/2/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/3/2010,214,1.2,1.3,NA,NA,8.5,8.6,NA,NA
2010,7/4/2010,214,0.2,0.3,NA,NA,11.7,11.7,NA,NA
2010,7/5/2010,214,0.3,0.3,NA,NA,7.5,7.5,NA,NA
2010,7/6/2010,214,0.3,0.3,NA,NA,7.5,7.5,NA,NA
2010,7/7/2010,214,2.1,2.1,NA,NA,8.5,8.5,NA,NA
2010,7/8/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/9/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/10/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/11/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/12/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/13/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/14/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/15/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/16/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/17/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/18/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/19/2010,214,1.1,1.1,NA,NA,6.2,6.2,NA,NA
2010,7/20/2010,214,4.3,4.4,4.4,NA,7,7,7,NA
2010,7/21/2010,214,8.6,15.8,NA,NA,7.6,7.3,NA,NA
2010,7/22/2010,214,7.2,7.2,NA,NA,10.8,10.8,NA,NA
2010,7/23/2010,214,8.7,13.3,12.9,NA,9.5,7.9,7.9,NA
2010,7/24/2010,214,3.5,4.5,8.1,NA,10.1,9.9,9.9,NA
2010,7/25/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/26/2010,214,20.923,23,NA,NA,7.3,6.9,NA,NA
2010,7/27/2010,214,10.1,22.2,NA,NA,10.7,10.1,NA,NA
2010,7/28/2010,214,11.5,11.5,NA,NA,10.3,10.3,NA,NA
2010,7/29/2010,214,6.7,9.3,NA,NA,10.6,10.4,NA,NA
2010,7/30/2010,214,19.8,23,NA,NA,10.1,10,NA,NA
2010,7/31/2010,214,17.8,17.8,NA,NA,10.2,10.2,NA,NA
2010,8/1/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/2/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/3/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/4/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/5/2010,214,11.7,20,NA,NA,11.3,11.8,NA,NA
2010,8/6/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/7/2010,214,2.5,2.5,2.5,NA,6.9,6.9,6.9,NA
2010,8/8/2010,214,0.2,0.2,NA,NA,4.8,4.8,NA,NA
2010,8/9/2010,214,0.2,0.2,NA,NA,5.3,5.3,NA,NA
2010,8/10/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/11/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/12/2010,214,0.2,0.2,NA,NA,6.4,6.4,NA,NA
2010,8/13/2010,214,6.8,6.8,NA,NA,8.5,8.5,NA,NA
2010,8/14/2010,214,16.2,20.8,NA,NA,7.8,7.9,NA,NA
2010,8/15/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/16/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/17/2010,214,12.2,18.6,21,NA,7.8,6.7,6.6,NA
2010,8/18/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/19/2010,214,9.3,9.3,17.8,NA,8.2,8.2,8,NA
2010,8/20/2010,214,17.1,17.1,17.1,NA,7.8,7.8,7.8,NA
2010,8/21/2010,214,0.3,0.3,0.3,NA,8.5,8.5,8.5,NA
2010,8/22/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/23/2010,214,7.9,7.9,7.9,NA,8.1,8.1,8.1,NA
2010,8/24/2010,214,1.3,12.1,13.1,NA,7.8,7.8,7.8,NA
2010,8/25/2010,214,9.1,9.1,NA,NA,7.3,7.3,NA,NA
2010,8/26/2010,214,0.2,0.2,0.2,NA,6.2,6.2,6.2,NA
2010,8/27/2010,214,0.2,0.2,NA,NA,6,6,NA,NA
2010,8/28/2010,214,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/1/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/2/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/3/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/4/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/5/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/6/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/7/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/8/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/9/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/10/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/11/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/12/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/13/2010,218,5.7,5.7,5.8,NA,7,6.9,6.8,NA
2010,7/14/2010,218,7.1,7.2,7.2,NA,6.3,6.3,6.3,NA
2010,7/15/2010,218,5.3,5.3,NA,NA,7.5,7.4,NA,NA
2010,7/16/2010,218,5.3,5.4,NA,NA,9.2,9.2,NA,NA
2010,7/17/2010,218,6.3,6.3,6.3,NA,9.3,9.3,9.3,NA
2010,7/18/2010,218,7,6.9,NA,NA,7.3,7.3,NA,NA
2010,7/19/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/20/2010,218,7,6.2,NA,NA,7,7,NA,NA
2010,7/21/2010,218,6,6,NA,NA,7,7,NA,NA
2010,7/22/2010,218,8.7,13.2,NA,NA,9.6,8.2,NA,NA
2010,7/23/2010,218,7.3,7.3,NA,NA,9.6,9.6,NA,NA
2010,7/24/2010,218,8.8,8.8,NA,NA,8.7,8.7,NA,NA
2010,7/25/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/26/2010,218,9.3,10,NA,NA,10.5,9.5,NA,NA
2010,7/27/2010,218,10.5,10.4,NA,NA,10.4,10.4,NA,NA
2010,7/28/2010,218,10.8,10.8,NA,NA,10.7,10.8,NA,NA
2010,7/29/2010,218,11.5,11.5,NA,NA,10.6,10.6,NA,NA
2010,7/30/2010,218,10.2,10.3,NA,NA,10.2,10.2,NA,NA
2010,7/31/2010,218,5.7,5.7,NA,NA,10.7,10.7,NA,NA
2010,8/1/2010,218,18.3,18.3,NA,NA,6.9,6.9,NA,NA
2010,8/2/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/3/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/4/2010,218,17,17,NA,NA,7.9,7.9,NA,NA
2010,8/5/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/6/2010,218,16.1,16.1,16.1,NA,9.6,9.6,9.6,NA
2010,8/7/2010,218,15.9,15.8,NA,NA,7.9,7.8,NA,NA
2010,8/8/2010,218,14.9,14.9,NA,NA,7.7,7.7,NA,NA
2010,8/9/2010,218,15.3,15.3,NA,NA,5.7,5.7,NA,NA
2010,8/10/2010,218,14.1,14.1,NA,NA,5.6,5.6,NA,NA
2010,8/11/2010,218,10.4,10.4,NA,NA,5.8,5.8,NA,NA
2010,8/12/2010,218,9.7,9.7,NA,NA,6.1,6.1,NA,NA
2010,8/13/2010,218,18.2,18.3,NA,NA,6.6,6.5,NA,NA
2010,8/14/2010,218,10.3,10.3,NA,NA,7.9,7.9,NA,NA
2010,8/15/2010,218,6.5,6.5,NA,NA,8.8,8.8,NA,NA
2010,8/16/2010,218,16.5,16.5,NA,NA,7.7,7.7,NA,NA
2010,8/17/2010,218,21.8,21.8,21.8,NA,5.7,5.7,5.7,NA
2010,8/18/2010,218,21.6,21.6,21.6,NA,7.3,7.3,7.3,NA
2010,8/19/2010,218,16.3,16.3,16.3,NA,8.8,8.8,8.8,NA
2010,8/20/2010,218,14.9,14.7,14.8,NA,6.5,6.5,6.5,NA
2010,8/21/2010,218,16.3,16.3,16.3,NA,6.5,6.5,6.5,NA
2010,8/22/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/23/2010,218,13.5,13.5,13.5,NA,8,8,8,NA
2010,8/24/2010,218,17.5,17.5,17.5,NA,8.2,8.2,8.2,NA
2010,8/25/2010,218,11.7,11.7,NA,NA,7.7,7.7,NA,NA
2010,8/26/2010,218,12.3,12.3,12.3,NA,6.7,6.7,6.7,NA
2010,8/27/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/28/2010,218,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/1/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/2/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/3/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/4/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/5/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/6/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/7/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/8/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/9/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/10/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/11/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/12/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/13/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/14/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/15/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/16/2010,220,5.1,5.7,5.9,NA,8.6,8.6,8.6,NA
2010,7/17/2010,220,7.5,7.6,7.9,NA,6.2,6.2,5.4,NA
2010,7/18/2010,220,3.7,3.9,3.9,NA,9.2,9.1,9.1,NA
2010,7/19/2010,220,6.1,6.1,6.1,NA,6.5,6.5,6.4,NA
2010,7/20/2010,220,6.4,6.5,NA,NA,6.6,6.6,NA,NA
2010,7/21/2010,220,6.9,6.9,NA,NA,7.2,7.2,NA,NA
2010,7/22/2010,220,18.5,18.8,NA,NA,5.3,4.7,NA,NA
2010,7/23/2010,220,15,14.8,14.8,NA,7.3,7.3,7.3,NA
2010,7/24/2010,220,11.8,11.8,NA,NA,6.7,6.7,NA,NA
2010,7/25/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/26/2010,220,14,22.6,NA,NA,8.8,7.2,NA,NA
2010,7/27/2010,220,17.1,17.1,NA,NA,8.1,8.1,NA,NA
2010,7/28/2010,220,20.4,20.4,NA,NA,7.9,7.9,NA,NA
2010,7/29/2010,220,19.3,19.3,NA,NA,8.9,8.9,NA,NA
2010,7/30/2010,220,15.8,23,NA,NA,9,7.3,NA,NA
2010,7/31/2010,220,24.2,26,NA,NA,6,5.2,NA,NA
2010,8/1/2010,220,19.8,19.5,NA,NA,8.5,8.5,NA,NA
2010,8/2/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/3/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/4/2010,220,18,17.9,18,NA,12.3,12.2,11.2,NA
2010,8/5/2010,220,18.5,18.5,NA,NA,11.2,11.2,NA,NA
2010,8/6/2010,220,27.2,27.2,27.2,NA,9.2,9.2,9.2,NA
2010,8/7/2010,220,19.9,19.9,19.9,NA,7.5,7.5,7.5,NA
2010,8/8/2010,220,18.2,18.2,NA,NA,6.1,6.1,NA,NA
2010,8/9/2010,220,16.5,16.5,NA,NA,5.1,5.1,NA,NA
2010,8/10/2010,220,16,16,NA,NA,5.4,5.4,NA,NA
2010,8/11/2010,220,11.5,11.5,NA,NA,5.6,5.6,NA,NA
2010,8/12/2010,220,10.6,10.6,NA,NA,6.1,6.1,NA,NA
2010,8/13/2010,220,22,25.8,NA,NA,3.7,4.7,NA,NA
2010,8/14/2010,220,19.7,20,NA,NA,6.4,6,NA,NA
2010,8/15/2010,220,13.6,13.6,NA,NA,7.6,7.6,NA,NA
2010,8/16/2010,220,24.2,25.3,NA,NA,9.5,4.3,NA,NA
2010,8/17/2010,220,14.2,14.2,14.2,NA,7.4,7.4,7.4,NA
2010,8/18/2010,220,26.3,26.3,26.3,NA,4.6,4.6,4.6,NA
2010,8/19/2010,220,21.6,21.6,21.8,NA,6.8,6.8,6.8,NA
2010,8/20/2010,220,17.9,17.9,18.8,NA,7.2,7.2,7.2,NA
2010,8/21/2010,220,19.4,19.4,19.4,NA,6.2,6.2,6.2,NA
2010,8/22/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/23/2010,220,16.5,16.5,16.5,NA,7.7,7.7,7.7,NA
2010,8/24/2010,220,16.8,16.8,17.7,NA,6.8,6.8,6.8,NA
2010,8/25/2010,220,17.3,17.3,17.3,NA,7.3,7.3,7.3,NA
2010,8/26/2010,220,14.8,14.8,NA,NA,6.5,6.5,NA,NA
2010,8/27/2010,220,12.9,12.9,NA,NA,7.3,7.3,NA,NA
2010,8/28/2010,220,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/1/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/2/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/3/2010,230,0.1,0.1,NA,NA,9.7,9.7,NA,NA
2010,7/4/2010,230,0.1,0.1,NA,NA,12.1,12.1,NA,NA
2010,7/5/2010,230,0.3,0.3,NA,NA,5.6,5.6,NA,NA
2010,7/6/2010,230,0.3,0.3,NA,NA,5.6,5.6,NA,NA
2010,7/7/2010,230,0.4,0.4,0.4,NA,8.4,8.4,8.4,NA
2010,7/8/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/9/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/10/2010,230,0.1,0.1,NA,NA,9.2,9.2,NA,NA
2010,7/11/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/12/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/13/2010,230,0.6,0.6,0.3,NA,9.2,8.3,7.9,NA
2010,7/14/2010,230,1.4,1.4,NA,NA,9,9,NA,NA
2010,7/15/2010,230,0.1,0.1,0.1,NA,9.5,9.5,9.5,NA
2010,7/16/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/17/2010,230,0.2,0.2,NA,NA,11.2,11.2,NA,NA
2010,7/18/2010,230,0.2,0.2,NA,NA,10.2,10.2,NA,NA
2010,7/19/2010,230,7.6,7.6,NA,NA,6.7,6.7,NA,NA
2010,7/20/2010,230,1.7,1.7,NA,NA,7.6,7.6,NA,NA
2010,7/21/2010,230,1.3,2.4,NA,NA,12.9,8.4,NA,NA
2010,7/22/2010,230,0.2,15.9,NA,NA,12.5,9,NA,NA
2010,7/23/2010,230,0.2,11.5,NA,NA,11,8.3,NA,NA
2010,7/24/2010,230,0.2,0.2,NA,NA,10,10,NA,NA
2010,7/25/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,7/26/2010,230,4.8,5.1,NA,NA,10.4,10.4,NA,NA
2010,7/27/2010,230,0.2,3.2,NA,NA,12.2,12.2,NA,NA
2010,7/28/2010,230,0.6,12.9,NA,NA,13.2,11.4,NA,NA
2010,7/29/2010,230,4.3,7.5,NA,NA,10.9,11.1,NA,NA
2010,7/30/2010,230,2.6,8.6,NA,NA,9.8,10.4,NA,NA
2010,7/31/2010,230,1.3,6.2,NA,NA,14.2,13.2,NA,NA
2010,8/1/2010,230,1.7,14.4,NA,NA,11.7,10.7,NA,NA
2010,8/2/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/3/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/4/2010,230,12,12.8,NA,NA,11.8,11.6,NA,NA
2010,8/5/2010,230,16.5,16.8,NA,NA,11.8,11.9,NA,NA
2010,8/6/2010,230,6.3,6.3,NA,NA,10.1,10.1,NA,NA
2010,8/7/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/8/2010,230,9,9,NA,NA,6.2,6.2,NA,NA
2010,8/9/2010,230,0.2,0.2,NA,NA,5.3,5.3,NA,NA
2010,8/10/2010,230,0.1,0.1,NA,NA,7.6,7.6,NA,NA
2010,8/11/2010,230,0.1,0.1,NA,NA,7.4,7.4,NA,NA
2010,8/12/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/13/2010,230,0.1,0.1,NA,NA,12.5,12.5,NA,NA
2010,8/14/2010,230,0.2,0.2,NA,NA,12.4,12.4,NA,NA
2010,8/15/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/16/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/17/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/18/2010,230,0.3,14.9,15.3,NA,11.9,11.3,11,NA
2010,8/19/2010,230,0.6,0.6,7.2,NA,11.1,11.1,11.1,NA
2010,8/20/2010,230,0.2,0.2,0.2,NA,10.1,10.1,10.1,NA
2010,8/21/2010,230,0.2,0.2,0.2,NA,7.4,7.4,7.4,NA
2010,8/22/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/23/2010,230,NA,NA,NA,NA,NA,NA,NA,NA
2010,8/24/2010,230,0.2,0.2,NA,NA,8.9,8.9,NA,NA
2010,8/25/2010,230,1.8,1.8,NA,NA,8.2,8.2,NA,NA
2010,8/26/2010,230,3.6,5,NA,NA,7.2,7,NA,NA
2010,8/27/2010,230,1.6,4,NA,NA,8.1,8.1,NA,NA
2010,8/28/2010,230,11.6,11.6,NA,NA,8.3,8.3,NA,NA
2011,7/1/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/2/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/3/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/4/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/5/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/6/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/7/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/8/2011,214,6.6,6.6,NA,NA,8.6,8.6,NA,NA
2011,7/9/2011,214,16.2,16.4,NA,NA,7.7,7.8,NA,NA
2011,7/10/2011,214,17.4,17.9,NA,NA,7.2,7.2,7.3,NA
2011,7/11/2011,214,20.3,22.2,22.8,NA,NA,7.1,7.1,NA
2011,7/12/2011,214,NA,1.3,1.3,NA,6.6,6.6,NA,NA
2011,7/13/2011,214,0.3,0.3,NA,NA,NA,NA,NA,NA
2011,7/14/2011,214,NA,NA,NA,NA,7.2,7.3,NA,NA
2011,7/15/2011,214,0.3,0.3,NA,NA,7.7,7.7,NA,NA
2011,7/16/2011,214,0.2,0.2,NA,NA,9.2,8.3,NA,NA
2011,7/17/2011,214,0.9,12.1,NA,NA,11.4,9.9,NA,NA
2011,7/18/2011,214,1.6,18.2,NA,NA,9.1,9.7,NA,NA
2011,7/19/2011,214,22.9,25.9,NA,NA,10.9,10.1,NA,NA
2011,7/20/2011,214,20.6,23.5,NA,NA,10.6,10.3,NA,NA
2011,7/21/2011,214,23.2,26.5,NA,NA,11.3,11.3,NA,NA
2011,7/22/2011,214,21.8,21.9,NA,NA,9.8,9.9,10.1,NA
2011,7/23/2011,214,20.4,20.7,23.6,NA,9.5,9.7,NA,NA
2011,7/24/2011,214,19.7,27.1,NA,NA,NA,NA,NA,NA
2011,7/25/2011,214,14.3,26.2,NA,NA,8.1,6.9,NA,NA
2011,7/26/2011,214,11.7,24,NA,NA,6.4,6.3,NA,NA
2011,7/27/2011,214,28.6,28.7,NA,NA,NA,NA,NA,NA
2011,7/28/2011,214,28.3,28.3,NA,NA,11.7,11.6,NA,NA
2011,7/29/2011,214,23.2,23.3,NA,NA,10.8,10.4,NA,NA
2011,7/30/2011,214,24.4,24,NA,NA,11.7,11,NA,NA
2011,7/31/2011,214,24.2,25.7,NA,NA,11,9.9,NA,NA
2011,8/1/2011,214,15.9,28.8,NA,NA,9.8,9.6,NA,NA
2011,8/2/2011,214,10.4,12.6,NA,NA,9.5,9.5,NA,NA
2011,8/3/2011,214,24,25.6,NA,NA,NA,NA,NA,NA
2011,8/4/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/5/2011,214,18.3,18.8,NA,NA,12.7,12.4,NA,NA
2011,8/6/2011,214,17.3,18.1,NA,NA,11.3,11.3,NA,NA
2011,8/7/2011,214,24.1,23.6,NA,NA,11.1,11.4,NA,NA
2011,8/8/2011,214,23,22.8,NA,NA,10.9,10.9,NA,NA
2011,8/9/2011,214,9.3,9.3,NA,NA,7.9,8,NA,NA
2011,8/10/2011,214,1.3,1.4,NA,NA,8.6,9.2,9.2,NA
2011,8/11/2011,214,15.6,17.6,19,NA,NA,NA,NA,NA
2011,8/12/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/13/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/14/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/15/2011,214,1.7,1.7,NA,NA,NA,NA,NA,NA
2011,8/16/2011,214,11.5,11.5,NA,NA,NA,NA,NA,NA
2011,8/17/2011,214,16.6,18.2,NA,NA,NA,NA,NA,NA
2011,8/18/2011,214,6,23.6,NA,NA,NA,NA,NA,NA
2011,8/19/2011,214,16.6,16.7,NA,NA,NA,NA,NA,NA
2011,8/20/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/21/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/22/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/23/2011,214,20.5,20.5,NA,NA,NA,NA,NA,NA
2011,8/24/2011,214,17.7,26.9,NA,NA,NA,NA,NA,NA
2011,8/25/2011,214,23.5,26.3,NA,NA,NA,NA,NA,NA
2011,8/26/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/27/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,8/28/2011,214,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/1/2011,218,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/2/2011,218,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/3/2011,218,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/4/2011,218,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/5/2011,218,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/6/2011,218,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/7/2011,218,NA,NA,NA,NA,NA,NA,NA,NA
2011,7/8/2011,218,NA,NA,NA,NA,8.4,8.5,NA,NA
2011,7/9/2011,218,20.1,20.5,NA,NA,7.6,7.6,NA,NA
2011,7/10/2011,218,18.9,18.9,NA,NA,7.9,7.9,NA,NA
2011,7/11/2011,218,15.3,20,NA,NA,NA,7.9,7.6,NA
2011,7/12/2011,218,NA,11.2,11.2,NA,7.2,7.2,NA,NA
2011,7/13/2011,218,9.5,15.3,NA,NA,7.1,7.1,7.1,NA
2011,7/14/2011,218,16.9,16.6,16.1,NA,7.7,7.7,NA,NA
2011,7/15/2011,218,14.2,14.1,NA,NA,7.1,7.1,NA,NA
2011,7/16/2011,218,15.2,15.1,NA,NA,8.1,8.1,NA,NA
2011,7/17/2011,218,23.9,23.9,NA,NA,8.7,8.7,NA,NA
2011,7/18/2011,218,19.3,NA,NA,NA,10.9,NA,NA,NA
2011,7/19/2011,218,19.8,19.5,NA,NA,12.6,12.3,NA,NA
2011,7/20/2011,218,20.4,22.3,NA,NA,11.7,11.7,11.6,NA
2011,7/21/2011,218,23.8,24,24.1,NA,12.3,12.2,NA,NA
2011,7/22/2011,218,22.6,22.9,NA,NA,11.4,11.4,NA,NA
2011,7/23/2011,218,23.1,22.9,NA,NA,11.1,11.1,11.1,NA
